Country Name,Country Code,Indicator Name,FINAL,dd
Namibia,NAM,Income share held by highest 20%,68.62,
Namibia,NAM,Income share held by highest 10%,54.75,
Namibia,NAM,Income share held by lowest 10%,1.39,
Namibia,NAM,Income share held by lowest 20%,3.15,
Namibia,NAM,Poverty headcount ratio at $2 a day (PPP) (% of population),51.1,
Namibia,NAM,Poverty headcount ratio at $1.25 a day (PPP) (% of population),31.91,
Namibia,NAM,Poverty gap at $2 a day (PPP) (%),21.82,
Namibia,NAM,Poverty gap at $1.25 a day (PPP) (%),9.45,
Namibia,NAM,GINI index,63.9,
Namibia,NAM,Poverty gap at national poverty line (%),13,
Namibia,NAM,Poverty headcount ratio at national poverty line (% of population),38,
Namibia,NAM,Poverty gap at rural poverty line (%),16,
Namibia,NAM,Poverty headcount ratio at rural poverty line (% of rural population),49,
Namibia,NAM,Poverty gap at urban poverty line (%),6,
Namibia,NAM,Poverty headcount ratio at urban poverty line (% of urban population),17,
Nepal,NPL,Income share held by second 20%,12.16,
Nepal,NPL,Income share held by third 20%,16.22,
Nepal,NPL,Income share held by fourth 20%,21.89,
Nepal,NPL,Income share held by highest 20%,41.46,
Nepal,NPL,Income share held by highest 10%,26.52,
Nepal,NPL,Income share held by lowest 10%,3.63,
Nepal,NPL,Income share held by lowest 20%,8.27,
Nepal,NPL,Poverty headcount ratio at $2 a day (PPP) (% of population),57.25,
Nepal,NPL,Poverty headcount ratio at $1.25 a day (PPP) (% of population),24.82,
Nepal,NPL,Poverty gap at $2 a day (PPP) (%),19.4,
Nepal,NPL,Poverty gap at $1.25 a day (PPP) (%),5.55,
Nepal,NPL,GINI index,32.82,
Nepal,NPL,Poverty gap at national poverty line (%),5.6,
Nepal,NPL,Poverty headcount ratio at national poverty line (% of population),25.2,
Nepal,NPL,Poverty gap at rural poverty line (%),6,
Nepal,NPL,Poverty headcount ratio at rural poverty line (% of rural population),27.4,
Nepal,NPL,Poverty gap at urban poverty line (%),3.2,
Nepal,NPL,Poverty headcount ratio at urban poverty line (% of urban population),15.5,
Netherlands,NLD,Income share held by second 20%,,
Netherlands,NLD,Income share held by third 20%,,
Netherlands,NLD,Income share held by fourth 20%,,
Netherlands,NLD,Income share held by highest 20%,,
Netherlands,NLD,Income share held by highest 10%,,
Netherlands,NLD,Income share held by lowest 10%,,
Netherlands,NLD,Income share held by lowest 20%,,
Netherlands,NLD,Poverty headcount ratio at $2 a day (PPP) (% of population),,
Netherlands,NLD,Poverty headcount ratio at $1.25 a day (PPP) (% of population),,
Netherlands,NLD,Poverty gap at $2 a day (PPP) (%),,
Netherlands,NLD,Poverty gap at $1.25 a day (PPP) (%),,
Netherlands,NLD,GINI index,,
Netherlands,NLD,Poverty gap at national poverty line (%),,
Netherlands,NLD,Poverty headcount ratio at national poverty line (% of population),,
Netherlands,NLD,Poverty gap at rural poverty line (%),,
Netherlands,NLD,Poverty headcount ratio at rural poverty line (% of rural population),,
Netherlands,NLD,Poverty gap at urban poverty line (%),,
Netherlands,NLD,Poverty headcount ratio at urban poverty line (% of urban population),,
New Caledonia,NCL,Income share held by second 20%,,
New Caledonia,NCL,Income share held by third 20%,,
New Caledonia,NCL,Income share held by fourth 20%,,
New Caledonia,NCL,Income share held by highest 20%,,
New Caledonia,NCL,Income share held by highest 10%,,
New Caledonia,NCL,Income share held by lowest 10%,,
New Caledonia,NCL,Income share held by lowest 20%,,
New Caledonia,NCL,Poverty headcount ratio at $2 a day (PPP) (% of population),,
New Caledonia,NCL,Poverty headcount ratio at $1.25 a day (PPP) (% of population),,
New Caledonia,NCL,Poverty gap at $2 a day (PPP) (%),,
New Caledonia,NCL,Poverty gap at $1.25 a day (PPP) (%),,
New Caledonia,NCL,GINI index,,
New Caledonia,NCL,Poverty gap at national poverty line (%),,
New Caledonia,NCL,Poverty headcount ratio at national poverty line (% of population),,
New Caledonia,NCL,Poverty gap at rural poverty line (%),,
New Caledonia,NCL,Poverty headcount ratio at rural poverty line (% of rural population),,
New Caledonia,NCL,Poverty gap at urban poverty line (%),,
New Caledonia,NCL,Poverty headcount ratio at urban poverty line (% of urban population),,
New Zealand,NZL,Income share held by second 20%,,
New Zealand,NZL,Income share held by third 20%,,
New Zealand,NZL,Income share held by fourth 20%,,
New Zealand,NZL,Income share held by highest 20%,,
New Zealand,NZL,Income share held by highest 10%,,
New Zealand,NZL,Income share held by lowest 10%,,
New Zealand,NZL,Income share held by lowest 20%,,
New Zealand,NZL,Poverty headcount ratio at $2 a day (PPP) (% of population),,
New Zealand,NZL,Poverty headcount ratio at $1.25 a day (PPP) (% of population),,
New Zealand,NZL,Poverty gap at $2 a day (PPP) (%),,
New Zealand,NZL,Poverty gap at $1.25 a day (PPP) (%),,
New Zealand,NZL,GINI index,,
New Zealand,NZL,Poverty gap at national poverty line (%),,
New Zealand,NZL,Poverty headcount ratio at national poverty line (% of population),,
New Zealand,NZL,Poverty gap at rural poverty line (%),,
New Zealand,NZL,Poverty headcount ratio at rural poverty line (% of rural population),,
New Zealand,NZL,Poverty gap at urban poverty line (%),,
New Zealand,NZL,Poverty headcount ratio at urban poverty line (% of urban population),,
Nicaragua,NIC,Income share held by second 20%,1.21,
Nicaragua,NIC,Income share held by third 20%,14.79,
Nicaragua,NIC,Income share held by fourth 20%,21.54,
Nicaragua,NIC,Income share held by highest 20%,47.24,
Nicaragua,NIC,Income share held by highest 10%,31.51,
Nicaragua,NIC,Income share held by lowest 10%,2.61,
Nicaragua,NIC,Income share held by lowest 20%,6.22,
Nicaragua,NIC,Poverty headcount ratio at $2 a day (PPP) (% of population),31.74,
Nicaragua,NIC,Poverty headcount ratio at $1.25 a day (PPP) (% of population),11.91,
Nicaragua,NIC,Poverty gap at $2 a day (PPP) (%),9.55,
Nicaragua,NIC,Poverty gap at $1.25 a day (PPP) (%),2.36,
Nicaragua,NIC,GINI index,4.47,
Nicaragua,NIC,Poverty gap at national poverty line (%),,
Nicaragua,NIC,Poverty headcount ratio at national poverty line (% of population),42.5,
Nicaragua,NIC,Poverty gap at rural poverty line (%),,
Nicaragua,NIC,Poverty headcount ratio at rural poverty line (% of rural population),63.3,
Nicaragua,NIC,Poverty gap at urban poverty line (%),,
Nicaragua,NIC,Poverty headcount ratio at urban poverty line (% of urban population),26.8,
Niger,NER,Income share held by second 20%,11.83,
Niger,NER,Income share held by third 20%,15.77,
Niger,NER,Income share held by fourth 20%,21.25,
Niger,NER,Income share held by highest 20%,43.6,
Niger,NER,Income share held by highest 10%,28.51,
Niger,NER,Income share held by lowest 10%,3.55,
Niger,NER,Income share held by lowest 20%,8.9,
Niger,NER,Poverty headcount ratio at $2 a day (PPP) (% of population),75.23,
Niger,NER,Poverty headcount ratio at $1.25 a day (PPP) (% of population),43.62,
Niger,NER,Poverty gap at $2 a day (PPP) (%),3.83,
Niger,NER,Poverty gap at $1.25 a day (PPP) (%),12.42,
Niger,NER,GINI index,34.55,
Niger,NER,Poverty gap at national poverty line (%),19.6,
Niger,NER,Poverty headcount ratio at national poverty line (% of population),59.5,
Niger,NER,Poverty gap at rural poverty line (%),21.2,
Niger,NER,Poverty headcount ratio at rural poverty line (% of rural population),63.9,
Niger,NER,Poverty gap at urban poverty line (%),11.3,
Niger,NER,Poverty headcount ratio at urban poverty line (% of urban population),36.7,
Nigeria,NGA,Income share held by second 20%,8.27,
Nigeria,NGA,Income share held by third 20%,12.98,
Nigeria,NGA,Income share held by fourth 20%,2.33,
Nigeria,NGA,Income share held by highest 20%,54.1,
Nigeria,NGA,Income share held by highest 10%,38.23,
Nigeria,NGA,Income share held by lowest 10%,1.75,
Nigeria,NGA,Income share held by lowest 20%,4.41,
Nigeria,NGA,Poverty headcount ratio at $2 a day (PPP) (% of population),84.49,
Nigeria,NGA,Poverty headcount ratio at $1.25 a day (PPP) (% of population),67.98,
Nigeria,NGA,Poverty gap at $2 a day (PPP) (%),5.17,
Nigeria,NGA,Poverty gap at $1.25 a day (PPP) (%),33.74,
Nigeria,NGA,GINI index,48.83,
Nigeria,NGA,Poverty gap at national poverty line (%),22.8,
Nigeria,NGA,Poverty headcount ratio at national poverty line (% of population),54.7,
Nigeria,NGA,Poverty gap at rural poverty line (%),26.6,
Nigeria,NGA,Poverty headcount ratio at rural poverty line (% of rural population),63.8,
Nigeria,NGA,Poverty gap at urban poverty line (%),16.2,
Nigeria,NGA,Poverty headcount ratio at urban poverty line (% of urban population),43.1,
Northern Mariana Islands,MNP,Income share held by second 20%,,
Northern Mariana Islands,MNP,Income share held by third 20%,,
Northern Mariana Islands,MNP,Income share held by fourth 20%,,
Northern Mariana Islands,MNP,Income share held by highest 20%,,
Northern Mariana Islands,MNP,Income share held by highest 10%,,
Northern Mariana Islands,MNP,Income share held by lowest 10%,,
Northern Mariana Islands,MNP,Income share held by lowest 20%,,
Northern Mariana Islands,MNP,Poverty headcount ratio at $2 a day (PPP) (% of population),,
Northern Mariana Islands,MNP,Poverty headcount ratio at $1.25 a day (PPP) (% of population),,
Northern Mariana Islands,MNP,Poverty gap at $2 a day (PPP) (%),,
Northern Mariana Islands,MNP,Poverty gap at $1.25 a day (PPP) (%),,
Northern Mariana Islands,MNP,GINI index,,
Northern Mariana Islands,MNP,Poverty gap at national poverty line (%),,
Northern Mariana Islands,MNP,Poverty headcount ratio at national poverty line (% of population),,
Northern Mariana Islands,MNP,Poverty gap at rural poverty line (%),,
Northern Mariana Islands,MNP,Poverty headcount ratio at rural poverty line (% of rural population),,
Northern Mariana Islands,MNP,Poverty gap at urban poverty line (%),,
Northern Mariana Islands,MNP,Poverty headcount ratio at urban poverty line (% of urban population),,
Norway,NOR,Income share held by second 20%,13.96,
Norway,NOR,Income share held by third 20%,17.24,
Norway,NOR,Income share held by fourth 20%,21.98,
Norway,NOR,Income share held by highest 20%,37.23,
Norway,NOR,Income share held by highest 10%,23.38,
Norway,NOR,Income share held by lowest 10%,3.86,
Norway,NOR,Income share held by lowest 20%,9.59,
Norway,NOR,Poverty headcount ratio at $2 a day (PPP) (% of population),,
Norway,NOR,Poverty headcount ratio at $1.25 a day (PPP) (% of population),,
Norway,NOR,Poverty gap at $2 a day (PPP) (%),,
Norway,NOR,Poverty gap at $1.25 a day (PPP) (%),,
Norway,NOR,GINI index,25.79,
Norway,NOR,Poverty gap at national poverty line (%),,
Norway,NOR,Poverty headcount ratio at national poverty line (% of population),,
Norway,NOR,Poverty gap at rural poverty line (%),,
Norway,NOR,Poverty headcount ratio at rural poverty line (% of rural population),,
Norway,NOR,Poverty gap at urban poverty line (%),,
Norway,NOR,Poverty headcount ratio at urban poverty line (% of urban population),,
Oman,OMN,Income share held by second 20%,,
Oman,OMN,Income share held by third 20%,,
Oman,OMN,Income share held by fourth 20%,,
Oman,OMN,Income share held by highest 20%,,
Oman,OMN,Income share held by highest 10%,,
Oman,OMN,Income share held by lowest 10%,,
Oman,OMN,Income share held by lowest 20%,,
Oman,OMN,Poverty headcount ratio at $2 a day (PPP) (% of population),,
Oman,OMN,Poverty headcount ratio at $1.25 a day (PPP) (% of population),,
Oman,OMN,Poverty gap at $2 a day (PPP) (%),,
Oman,OMN,Poverty gap at $1.25 a day (PPP) (%),,
Oman,OMN,GINI index,,
Oman,OMN,Poverty gap at national poverty line (%),,
Oman,OMN,Poverty headcount ratio at national poverty line (% of population),,
Oman,OMN,Poverty gap at rural poverty line (%),,
Oman,OMN,Poverty headcount ratio at rural poverty line (% of rural population),,
Oman,OMN,Poverty gap at urban poverty line (%),,
Oman,OMN,Poverty headcount ratio at urban poverty line (% of urban population),,
Pakistan,PAK,Income share held by second 20%,12.94,
Pakistan,PAK,Income share held by third 20%,16.36,
Pakistan,PAK,Income share held by fourth 20%,21.12,
Pakistan,PAK,Income share held by highest 20%,39.98,
Pakistan,PAK,Income share held by highest 10%,26.5,
Pakistan,PAK,Income share held by lowest 10%,4.36,
Pakistan,PAK,Income share held by lowest 20%,9.6,
Pakistan,PAK,Poverty headcount ratio at $2 a day (PPP) (% of population),6.19,
Pakistan,PAK,Poverty headcount ratio at $1.25 a day (PPP) (% of population),21.4,
Pakistan,PAK,Poverty gap at $2 a day (PPP) (%),17.94,
Pakistan,PAK,Poverty gap at $1.25 a day (PPP) (%),3.49,
Pakistan,PAK,GINI index,3.2,
Pakistan,PAK,Poverty gap at national poverty line (%),,
Pakistan,PAK,Poverty headcount ratio at national poverty line (% of population),22.3,
Pakistan,PAK,Poverty gap at rural poverty line (%),,
Pakistan,PAK,Poverty headcount ratio at rural poverty line (% of rural population),27,
Pakistan,PAK,Poverty gap at urban poverty line (%),,
Pakistan,PAK,Poverty headcount ratio at urban poverty line (% of urban population),13.1,
Palau,PLW,Income share held by second 20%,,
Palau,PLW,Income share held by third 20%,,
Palau,PLW,Income share held by fourth 20%,,
Palau,PLW,Income share held by highest 20%,,
Palau,PLW,Income share held by highest 10%,,
Palau,PLW,Income share held by lowest 10%,,
Palau,PLW,Income share held by lowest 20%,,
Palau,PLW,Poverty headcount ratio at $2 a day (PPP) (% of population),,
Palau,PLW,Poverty headcount ratio at $1.25 a day (PPP) (% of population),,
Palau,PLW,Poverty gap at $2 a day (PPP) (%),,
Palau,PLW,Poverty gap at $1.25 a day (PPP) (%),,
Palau,PLW,GINI index,,
Palau,PLW,Poverty gap at national poverty line (%),,
Palau,PLW,Poverty headcount ratio at national poverty line (% of population),,
Palau,PLW,Poverty gap at rural poverty line (%),,
Palau,PLW,Poverty headcount ratio at rural poverty line (% of rural population),,
Palau,PLW,Poverty gap at urban poverty line (%),,
Palau,PLW,Poverty headcount ratio at urban poverty line (% of urban population),,
Panama,PAN,Income share held by second 20%,7.75,
Panama,PAN,Income share held by third 20%,12.51,
Panama,PAN,Income share held by fourth 20%,2.6,
Panama,PAN,Income share held by highest 20%,56.38,
Panama,PAN,Income share held by highest 10%,4.8,
Panama,PAN,Income share held by lowest 10%,1.1,
Panama,PAN,Income share held by lowest 20%,3.3,
Panama,PAN,Poverty headcount ratio at $2 a day (PPP) (% of population),13.8,
Panama,PAN,Poverty headcount ratio at $1.25 a day (PPP) (% of population),6.56,
Panama,PAN,Poverty gap at $2 a day (PPP) (%),5.11,
Panama,PAN,Poverty gap at $1.25 a day (PPP) (%),2.9,
Panama,PAN,GINI index,51.92,
Panama,PAN,Poverty gap at national poverty line (%),,
Panama,PAN,Poverty headcount ratio at national poverty line (% of population),32.7,
Panama,PAN,Poverty gap at rural poverty line (%),,
Panama,PAN,Poverty headcount ratio at rural poverty line (% of rural population),59.8,
Panama,PAN,Poverty gap at urban poverty line (%),,
Panama,PAN,Poverty headcount ratio at urban poverty line (% of urban population),17.7,
Papua New Guinea,PNG,Income share held by second 20%,,
Papua New Guinea,PNG,Income share held by third 20%,,
Papua New Guinea,PNG,Income share held by fourth 20%,,
Papua New Guinea,PNG,Income share held by highest 20%,,
Papua New Guinea,PNG,Income share held by highest 10%,,
Papua New Guinea,PNG,Income share held by lowest 10%,,
Papua New Guinea,PNG,Income share held by lowest 20%,,
Papua New Guinea,PNG,Poverty headcount ratio at $2 a day (PPP) (% of population),,
Papua New Guinea,PNG,Poverty headcount ratio at $1.25 a day (PPP) (% of population),,
Papua New Guinea,PNG,Poverty gap at $2 a day (PPP) (%),,
Papua New Guinea,PNG,Poverty gap at $1.25 a day (PPP) (%),,
Papua New Guinea,PNG,GINI index,,
Papua New Guinea,PNG,Poverty gap at national poverty line (%),,
Papua New Guinea,PNG,Poverty headcount ratio at national poverty line (% of population),,
Papua New Guinea,PNG,Poverty gap at rural poverty line (%),,
Papua New Guinea,PNG,Poverty headcount ratio at rural poverty line (% of rural population),,
Papua New Guinea,PNG,Poverty gap at urban poverty line (%),,
Papua New Guinea,PNG,Poverty headcount ratio at urban poverty line (% of urban population),,
Paraguay,PRY,Income share held by second 20%,7.76,
Paraguay,PRY,Income share held by third 20%,12.77,
Paraguay,PRY,Income share held by fourth 20%,19.78,
Paraguay,PRY,Income share held by highest 20%,56.43,
Paraguay,PRY,Income share held by highest 10%,41.11,
Paraguay,PRY,Income share held by lowest 10%,0.98,
Paraguay,PRY,Income share held by lowest 20%,3.26,
Paraguay,PRY,Poverty headcount ratio at $2 a day (PPP) (% of population),13.22,
Paraguay,PRY,Poverty headcount ratio at $1.25 a day (PPP) (% of population),7.16,
Paraguay,PRY,Poverty gap at $2 a day (PPP) (%),5.74,
Paraguay,PRY,Poverty gap at $1.25 a day (PPP) (%),3.2,
Paraguay,PRY,GINI index,52.42,
Paraguay,PRY,Poverty gap at national poverty line (%),4,
Paraguay,PRY,Poverty headcount ratio at national poverty line (% of population),32.4,
Paraguay,PRY,Poverty gap at rural poverty line (%),44.4,
Paraguay,PRY,Poverty headcount ratio at rural poverty line (% of rural population),44.8,
Paraguay,PRY,Poverty gap at urban poverty line (%),34.4,
Paraguay,PRY,Poverty headcount ratio at urban poverty line (% of urban population),23.9,
Peru,PER,Income share held by second 20%,8.34,
Peru,PER,Income share held by third 20%,13.63,
